,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI,genre_ids,id,popularity,release_date,vote_average,vote_count,genres_labels
11,222400000.0,13000000.0,318266710.0,Black Swan,106954678.0,331266710.0,2448.205461538462,"[18, 53]",44214.0,13.745,2010-12-03,7.6,8374.0,"Drama, Thriller"
12,173500000.0,130000000.0,191887208.0,Megamind,148415853.0,321887208.0,147.60554461538462,"[16, 28, 35, 10751, 878]",38055.0,22.855,2010-11-04,6.8,3635.0,"Animation, Action, Comedy, Family, Science Fiction"
13,216400000.0,210000000.0,112459006.0,Robin Hood,105487148.0,322459006.0,53.551907619047626,"[28, 12, 18]",20662.0,15.444,2010-05-14,6.3,2569.0,"Action, Adventure, Drama"
14,216400000.0,210000000.0,112459006.0,Robin Hood,105487148.0,322459006.0,53.551907619047626,"[12, 16, 10751]",114612.0,0.68,2013-01-31,5.7,3.0,"Adventure, Animation, Family"
15,216400000.0,210000000.0,112459006.0,Robin Hood,105487148.0,322459006.0,53.551907619047626,"[12, 28, 53]",375588.0,39.975,2018-11-21,5.8,1194.0,"Adventure, Action, Thriller"
16,216400000.0,99000000.0,-14252559.0,Robin Hood,30824628.0,84747441.0,-14.396524242424242,"[28, 12, 18]",20662.0,15.444,2010-05-14,6.3,2569.0,"Action, Adventure, Drama"
17,216400000.0,99000000.0,-14252559.0,Robin Hood,30824628.0,84747441.0,-14.396524242424242,"[12, 16, 10751]",114612.0,0.68,2013-01-31,5.7,3.0,"Adventure, Animation, Family"
18,216400000.0,99000000.0,-14252559.0,Robin Hood,30824628.0,84747441.0,-14.396524242424242,"[12, 28, 53]",375588.0,39.975,2018-11-21,5.8,1194.0,"Adventure, Action, Thriller"
19,187900000.0,150000000.0,169713881.0,The Last Airbender,131772187.0,319713881.0,113.14258733333334,"[28, 12, 10751, 14]",10196.0,16.595,2010-07-01,4.6,2143.0,"Action, Adventure, Family, Fantasy"
20,162200000.0,100000000.0,210650574.0,Little Fockers,148438600.0,310650574.0,210.65057399999998,"[35, 10749]",39451.0,12.153,2010-12-21,5.6,1883.0,"Comedy, Romance"
21,240100000.0,57500000.0,238374190.0,Resident Evil: Afterlife,60128566.0,295874190.0,414.5638086956522,"[28, 12, 27, 878]",35791.0,0.667,2010-09-10,5.9,2119.0,"Action, Adventure, Horror, Science Fiction"
22,166800000.0,80000000.0,219461782.0,Shutter Island,128012934.0,299461782.0,274.3272275,"[18, 53, 9648]",11324.0,18.06,2010-02-18,8.1,12625.0,"Drama, Thriller, Mystery"
23,175200000.0,130000000.0,160650494.0,Salt,118311368.0,290650494.0,123.57730307692307,"[28, 9648, 53]",27576.0,13.025,2010-07-23,6.3,3240.0,"Action, Mystery, Thriller"
24,175200000.0,130000000.0,160650494.0,Salt,118311368.0,290650494.0,123.57730307692307,"[53, 80]",56893.0,0.632,2012-08-06,1.0,1.0,"Thriller, Crime"
25,193000000.0,95000000.0,199680778.0,Sex and the City 2,95347692.0,294680778.0,210.19029263157893,"[35, 18, 10749]",37786.0,9.986,2010-05-27,5.9,809.0,"Comedy, Drama, Romance"
26,210700000.0,100000000.0,178731369.0,The Tourist,67631157.0,278731369.0,178.731369,"[28, 53, 10749]",37710.0,10.307,2010-12-10,6.1,3133.0,"Action, Thriller, Romance"
27,171400000.0,82000000.0,186268174.0,The Expendables,103068524.0,268268174.0,227.15630975609758,"[53, 12, 28]",27578.0,21.517,2010-08-03,6.1,4647.0,"Thriller, Adventure, Action"
28,109400000.0,75000000.0,197223430.0,Grown Ups,162001186.0,272223430.0,262.9645733333333,[35],38365.0,14.291,2010-06-24,6.1,3171.0,Comedy
29,81000000.0,35000000.0,217276928.0,True Grit,171243005.0,252276928.0,620.7912228571429,"[18, 12, 37]",44264.0,13.118,2010-12-22,7.2,2816.0,"Drama, Adventure, Western"
30,194600000.0,112000000.0,120017848.0,Gulliver's Travels,42779261.0,232017848.0,107.15879285714284,"[35, 12, 10751, 14]",38745.0,10.768,2010-12-25,5.1,1282.0,"Comedy, Adventure, Family, Fantasy"
31,128000000.0,40000000.0,184922135.0,The Social Network,96962694.0,224922135.0,462.30533749999995,[18],37799.0,15.889,2010-10-01,7.2,6116.0,Drama
32,106000000.0,52000000.0,165569328.0,Valentine's Day,110485654.0,217569328.0,318.40255384615386,"[35, 10749]",32856.0,11.187,2010-02-11,5.8,1907.0,"Comedy, Romance"
33,152100000.0,160000000.0,57986320.0,The Sorcerer's Apprentice,63150991.0,217986320.0,36.24145,"[14, 12, 28, 35, 18]",27022.0,14.463,2010-07-13,5.9,2879.0,"Fantasy, Adventure, Action, Comedy, Drama"
34,111200000.0,65000000.0,146739043.0,Due Date,100539043.0,211739043.0,225.75237384615386,"[35, 18]",41733.0,12.445,2010-11-04,6.3,2973.0,"Comedy, Drama"
35,124000000.0,60000000.0,146598789.0,Eat Pray Love,80574010.0,206598789.0,244.331315,[18],38167.0,9.991,2010-08-12,6.0,1208.0,Drama
36,101300000.0,80000000.0,124774690.0,Yogi Bear,100246011.0,204774690.0,155.96836249999998,"[35, 10751, 16, 12]",41515.0,9.096,2010-12-17,5.3,387.0,"Comedy, Family, Animation, Adventure"
37,108600000.0,60000000.0,136439693.0,Red,90380162.0,196439693.0,227.39948833333332,[],409647.0,0.6,2014-01-01,5.0,1.0,
38,92800000.0,3000000.0,174512032.0,Paranormal Activity 2,84752907.0,177512032.0,5817.067733333333,"[27, 53]",41436.0,8.163,2010-10-21,5.7,1342.0,"Horror, Thriller"
39,100000000.0,110000000.0,67241171.0,The A-Team,77222099.0,177241171.0,61.12833727272727,"[53, 28, 12, 35, 80]",34544.0,17.097,2010-06-11,6.3,2703.0,"Thriller, Action, Adventure, Comedy, Crime"
40,51200000.0,100000000.0,70936470.0,The Other Guys,119219978.0,170936470.0,70.93647,"[28, 35, 80]",27581.0,13.508,2010-08-06,6.2,2187.0,"Action, Comedy, Crime"
41,86200000.0,95000000.0,70720921.0,Unstoppable,81562942.0,165720921.0,74.4430747368421,"[28, 53]",44048.0,14.01,2010-11-12,6.4,1913.0,"Action, Thriller"
42,86200000.0,95000000.0,70720921.0,Unstoppable,81562942.0,165720921.0,74.4430747368421,[99],217664.0,0.6,2013-09-24,1.6,4.0,Documentary
43,62300000.0,80000000.0,78750817.0,The Book of Eli,94835059.0,158750817.0,98.43852125,"[28, 53, 878]",20504.0,18.985,2010-01-11,6.7,3495.0,"Action, Thriller, Science Fiction"
44,61800000.0,37000000.0,115566881.0,The Town,92186262.0,152566881.0,312.3429216216216,"[80, 18, 53]",23168.0,13.476,2010-09-17,7.1,2386.0,"Crime, Drama, Thriller"
45,53600000.0,55000000.0,97269033.0,Date Night,98711404.0,152269033.0,176.85278727272726,[35],35056.0,12.498,2010-04-08,6.0,1743.0,Comedy
46,84400000.0,100000000.0,39716717.0,Legend of the Guardians: The Owls of Ga'Hoole,55675313.0,139716717.0,39.716717,"[16, 12, 10751, 14]",41216.0,10.754,2010-09-24,6.6,1223.0,"Animation, Adventure, Family, Fantasy"
47,77800000.0,150000000.0,-7365642.0,The Wolfman,62189884.0,142634358.0,-4.910428,[27],7978.0,14.03,2010-02-12,5.7,1009.0,Horror
48,69300000.0,45000000.0,90808837.0,The Bounty Hunter,67061228.0,135808837.0,201.79741555555557,"[28, 35, 18]",27573.0,9.861,2010-03-19,5.7,1627.0,"Action, Comedy, Drama"
50,35600000.0,11000000.0,118262388.0,The Fighter,93617009.0,129262388.0,1075.112618181818,[18],45317.0,10.395,2010-12-17,7.3,2325.0,Drama
51,75200000.0,40000000.0,87234389.0,Predators,52000688.0,127234389.0,218.0859725,"[28, 878, 12, 53]",34851.0,16.216,2010-07-03,6.1,1979.0,"Action, Science Fiction, Adventure, Thriller"
52,35000000.0,25000000.0,117033509.0,Dear John,80014842.0,142033509.0,468.13403600000004,"[18, 10749, 10752]",22971.0,12.048,2010-02-04,6.8,2676.0,"Drama, Romance, War"
53,68900000.0,85000000.0,28026383.0,Cats & Dogs: The Revenge of Kitty Galore,43585753.0,113026383.0,32.972215294117646,"[35, 10751, 28, 14]",39691.0,10.544,2010-07-30,4.9,273.0,"Comedy, Family, Action, Fantasy"
54,52400000.0,48000000.0,64610386.0,Tooth Fairy,60022256.0,112610386.0,134.60497083333334,"[35, 10751, 14]",23023.0,12.65,2010-01-22,5.3,1058.0,"Comedy, Family, Fantasy"
56,72500000.0,50000000.0,58660270.0,Hereafter,32746941.0,108660270.0,117.32054000000001,"[18, 14]",44603.0,7.886,2010-10-22,5.9,848.0,"Drama, Fantasy"
57,94300000.0,90000000.0,149373970.0,The Girl with the Dragon Tattoo,102515793.0,239373970.0,165.97107777777777,"[53, 80, 9648, 18]",65754.0,17.823,2011-12-14,7.3,3971.0,"Thriller, Crime, Mystery, Drama"
59,51100000.0,75000000.0,20572749.0,Killers,47059963.0,95572749.0,27.430332,"[28, 35, 53, 10749]",37821.0,10.221,2010-06-04,5.8,1314.0,"Action, Comedy, Thriller, Romance"
60,48100000.0,28000000.0,69531134.0,Kick-Ass,48071303.0,97531134.0,248.32547857142856,"[28, 80]",23483.0,13.08,2010-04-16,7.1,7540.0,"Action, Crime"
61,59800000.0,100000000.0,-2476980.0,Green Zone,35497337.0,97523020.0,-2.47698,"[10752, 28, 12, 18, 53]",22972.0,11.519,2010-03-11,6.4,1176.0,"War, Action, Adventure, Drama, Thriller"
62,30300000.0,40000000.0,51455875.0,Get Him to the Greek,61153526.0,91455875.0,128.6396875,[35],32823.0,8.485,2010-06-04,5.9,980.0,Comedy
63,50100000.0,55000000.0,35552675.0,Burlesque,39440655.0,90552675.0,64.64122727272728,"[18, 10749]",42297.0,8.676,2010-11-23,7.1,1195.0,"Drama, Romance"
64,26100000.0,20000000.0,72678948.0,The Last Song,62950384.0,92678948.0,363.39473999999996,"[18, 10751, 10749]",35690.0,9.237,2010-03-31,7.2,2199.0,"Drama, Family, Romance"
65,13800000.0,69000000.0,17796502.0,Dinner for Schmucks,73026337.0,86796502.0,25.79203188405797,[35],38778.0,6.632,2010-07-30,5.6,920.0,Comedy
66,50100000.0,50000000.0,39895930.0,Marmaduke,33644788.0,89895930.0,79.79186,"[10751, 35]",38579.0,8.487,2010-06-04,5.1,367.0,"Family, Comedy"
67,58200000.0,24000000.0,59660160.0,Piranha 3D,25003155.0,83660160.0,248.584,"[35, 27]",43593.0,11.302,2010-08-20,5.3,1029.0,"Comedy, Horror"
68,63200000.0,80000000.0,6787530.0,Oceans,19422319.0,86787530.0,8.484412500000001,"[99, 10751]",36970.0,7.532,2010-04-21,7.2,167.0,"Documentary, Family"
69,37800000.0,60000000.0,22812456.0,Edge of Darkness,43313890.0,82812456.0,38.020759999999996,"[80, 18, 9648, 53]",12201.0,11.252,2010-01-29,6.3,794.0,"Crime, Drama, Mystery, Thriller"
70,37800000.0,60000000.0,22812456.0,Edge of Darkness,43313890.0,82812456.0,38.020759999999996,[99],468788.0,0.6,2015-11-01,7.0,1.0,Documentary
71,43900000.0,20000000.0,61424988.0,Vampires Suck,36661504.0,81424988.0,307.12494000000004,"[35, 27]",40264.0,8.992,2010-08-18,4.1,658.0,"Comedy, Horror"
72,26100000.0,30000000.0,52148538.0,Letters to Juliet,53032453.0,82148538.0,173.82846,"[35, 18, 10749]",37056.0,9.394,2010-05-14,6.9,1706.0,"Comedy, Drama, Romance"
73,11700000.0,15000000.0,61954311.0,Diary of a Wimpy Kid,64003625.0,76954311.0,413.02874,"[35, 10751]",33217.0,12.256,2010-03-19,6.0,736.0,"Comedy, Family"
74,16600000.0,8000000.0,68200721.0,Easy A,58401464.0,76200721.0,852.5090125,[35],37735.0,14.69,2010-09-17,6.8,4168.0,Comedy
75,11300000.0,32000000.0,38587268.0,Takers,57744720.0,70587268.0,120.58521250000001,"[28, 80, 18, 53]",22907.0,8.969,2010-08-26,6.2,605.0,"Action, Crime, Drama, Thriller"
76,32299999.0,20000000.0,47950723.0,The American,35606376.0,67950723.0,239.753615,"[80, 18, 53]",27579.0,9.042,2010-09-01,5.8,690.0,"Crime, Drama, Thriller"
77,26700000.0,1800000.0,68365900.0,The Last Exorcism,41034350.0,70165900.0,3798.105555555556,"[27, 18, 53]",38358.0,9.35,2010-08-27,5.6,519.0,"Horror, Drama, Thriller"
78,46300000.0,30000000.0,37255916.0,The Next Three Days,21148651.0,67255916.0,124.18638666666666,"[10749, 18, 53, 80]",43539.0,11.147,2010-11-19,7.0,1469.0,"Romance, Drama, Thriller, Crime"
79,45400000.0,10000000.0,58264973.0,Skyline,21416355.0,68264973.0,582.64973,"[878, 28]",42684.0,8.847,2010-11-12,4.8,833.0,"Science Fiction, Action"
80,14300000.0,36000000.0,29967750.0,Hot Tub Time Machine,50269859.0,65967750.0,83.24375,"[878, 35, 12]",23048.0,10.15,2010-03-26,6.0,1383.0,"Science Fiction, Comedy, Adventure"
81,29100000.0,10000000.0,53354114.0,Devil,33679655.0,63354114.0,533.54114,"[27, 9648, 53]",44040.0,10.203,2010-09-17,5.9,1516.0,"Horror, Mystery, Thriller"
82,42400000.0,18000000.0,42217171.0,127 Hours,18335230.0,60217171.0,234.5398388888889,"[12, 18, 53]",44115.0,11.435,2010-11-05,7.0,4469.0,"Adventure, Drama, Thriller"
83,537000.0,35000000.0,25376247.0,Secretariat,59699513.0,60376247.0,72.50356285714285,[18],39486.0,9.059,2010-10-08,7.0,200.0,Drama
84,44700000.0,45000000.0,20532491.0,The Ghost Writer,15541549.0,65532491.0,45.62775777777778,"[53, 9648]",11439.0,7.829,2010-02-12,6.8,1135.0,"Thriller, Mystery"
85,29000000.0,40000000.0,19795070.0,Morning Glory,31011732.0,59795070.0,49.487674999999996,"[35, 18, 10749]",38357.0,10.595,2010-11-10,6.3,717.0,"Comedy, Drama, Romance"
86,37000000.0,16000000.0,40506120.0,Remember Me,19068240.0,56506120.0,253.16325,"[18, 10749]",23169.0,11.453,2010-03-12,7.1,2079.0,"Drama, Romance"
87,10700000.0,37000000.0,18909910.0,Cop Out,44875481.0,55909910.0,51.10786486486486,"[28, 35, 80]",23742.0,8.82,2010-02-26,5.4,796.0,"Action, Comedy, Crime"
88,15700000.0,19000000.0,37445534.0,The Crazies,39123589.0,56445534.0,197.08175789473685,"[9648, 27, 28]",29427.0,12.246,2010-02-26,6.2,1036.0,"Mystery, Horror, Action"
90,22100000.0,19000000.0,30858465.0,The Switch,27758465.0,49858465.0,162.41297368421053,"[35, 10749, 18]",41210.0,7.745,2010-08-20,6.1,1008.0,"Comedy, Romance, Drama"
91,17800000.0,20000000.0,28680977.0,She's Out of My League,32010860.0,48680977.0,143.40488499999998,"[35, 10749]",34016.0,7.775,2010-03-12,6.1,970.0,"Comedy, Romance"
92,17000000.0,44000000.0,4478084.0,Charlie St. Cloud,31206263.0,48478084.0,10.177463636363635,"[18, 10749]",37950.0,9.454,2010-05-01,6.9,1398.0,"Drama, Romance"
93,20900000.0,28000000.0,18752858.0,The Spy Next Door,24307106.0,46752858.0,66.97449285714285,"[28, 35, 10751]",23172.0,10.746,2010-01-15,5.7,650.0,"Action, Comedy, Family"
94,17500000.0,12500000.0,33870970.0,Machete,26593646.0,46370970.0,270.96776,"[28, 35, 53]",23631.0,12.557,2010-09-03,6.3,1862.0,"Action, Comedy, Thriller"
96,24200000.0,32000000.0,11603990.0,Going the Distance,17804299.0,43603990.0,36.26246875,"[35, 18, 10749]",38073.0,8.281,2010-09-03,6.0,394.0,"Comedy, Drama, Romance"
98,17300.0,21000000.0,17017873.0,For Colored Girls,37729698.0,38017873.0,81.03749047619047,[18],44944.0,2.858,2010-11-05,6.8,33.0,Drama
100,18600000.0,35000000.0,4340177.0,Furry Vengeance,17630465.0,39340177.0,12.400505714285714,"[35, 10751]",35169.0,9.45,2010-04-02,4.6,283.0,"Comedy, Family"
101,12400000.0,24000000.0,11792945.0,Faster,23240020.0,35792945.0,49.13727083333333,"[80, 18, 28, 53]",41283.0,14.172,2010-11-23,6.2,895.0,"Crime, Drama, Action, Thriller"
102,13900000.0,4000000.0,32275469.0,The Kids Are All Right,20811365.0,36275469.0,806.8867250000001,"[35, 18]",39781.0,8.426,2010-07-09,6.6,854.0,"Comedy, Drama"
103,31000000.0,15000000.0,19247816.0,You Will Meet a Tall Dark Stranger,3247816.0,34247816.0,128.31877333333333,"[35, 18, 10749]",38031.0,6.209,2010-05-23,5.8,431.0,"Comedy, Drama, Romance"
104,6700000.0,19000000.0,13618920.0,Leap Year,25918920.0,32618920.0,71.67852631578947,"[10749, 35]",25195.0,11.821,2010-01-08,6.7,990.0,"Romance, Comedy"
105,6700000.0,19000000.0,13618920.0,Leap Year,25918920.0,32618920.0,71.67852631578947,"[18, 35, 10749]",63555.0,2.563,2011-06-24,5.6,30.0,"Drama, Comedy, Romance"
106,6300000.0,20000000.0,12838945.0,You Again,25702053.0,32838945.0,64.19472499999999,"[35, 10749]",38303.0,10.208,2010-09-24,6.2,734.0,"Comedy, Romance"
107,5800000.0,25000000.0,4863840.0,The Losers,23591432.0,29863840.0,19.45536,"[28, 12, 80, 9648, 53]",34813.0,10.202,2010-04-23,6.2,844.0,"Action, Adventure, Crime, Mystery, Thriller"
109,1100000.0,15000000.0,12469621.0,Ramona and Beezus,26167002.0,27469621.0,83.13080666666667,"[35, 10751]",38843.0,7.442,2010-07-23,6.3,460.0,"Comedy, Family"
111,12000000.0,20000000.0,8270399.0,Let Me In,12134935.0,28270399.0,41.351995,"[18, 27, 9648]",41402.0,9.716,2010-10-01,6.7,1061.0,"Drama, Horror, Mystery"
112,12000000.0,20000000.0,8270399.0,Let Me In,12134935.0,28270399.0,41.351995,[18],430926.0,0.675,2016-06-20,7.0,2.0,Drama
113,17500000.0,18000000.0,7941437.0,Mao's Last Dancer,4806750.0,25941437.0,44.11909444444444,"[18, 10749]",33870.0,2.681,2010-08-20,7.0,45.0,"Drama, Romance"
114,29900.0,12000000.0,9867665.0,Just Wright,21540363.0,21867665.0,82.23054166666667,"[35, 18, 10749]",38093.0,7.047,2010-05-14,6.2,211.0,"Comedy, Drama, Romance"
115,1200000.0,14000000.0,7410546.0,Our Family Wedding,20255281.0,21410546.0,52.932471428571425,[35],34563.0,5.025,2010-03-12,5.5,57.0,Comedy
116,6200000.0,25000000.0,-8272530.0,My Soul to Take,14744435.0,16727470.0,-33.09012,"[18, 27, 9648, 53]",43931.0,9.808,2010-10-08,5.4,247.0,"Drama, Horror, Mystery, Thriller"
118,310000.0,15000000.0,5601987.0,Country Strong,20218921.0,20601987.0,37.34658,"[18, 10749, 10402]",45272.0,7.567,2010-12-22,6.3,126.0,"Drama, Romance, Music"
119,16500000.0,8000000.0,12005613.0,Another Year,3205706.0,20005613.0,150.0701625,"[35, 18]",44009.0,9.394,2010-12-29,7.0,150.0,"Comedy, Drama"
120,16500000.0,8000000.0,12005613.0,Another Year,3205706.0,20005613.0,150.0701625,[18],255898.0,1.004,2014-03-08,6.3,4.0,Drama
122,18100000.0,1987650.0,19282640.0,Buried,1044143.0,21270290.0,970.1225064774986,"[18, 53, 9648]",26388.0,10.888,2010-09-24,6.6,1487.0,"Drama, Thriller, Mystery"
124,4600000.0,32000000.0,-13804762.0,Repo Men,13942007.0,18195238.0,-43.13988125,"[28, 878, 53, 80]",31867.0,12.437,2010-03-19,6.2,976.0,"Action, Science Fiction, Thriller, Crime"
127,16000000.0,90000000.0,-69533984.0,The Nutcracker in 3D,195459.0,20466016.0,-77.25998222222222,"[10402, 14, 28, 10751]",49852.0,7.566,2010-11-24,5.5,97.0,"Music, Fantasy, Action, Family"
128,9900000.0,5000000.0,11515203.0,Sea Rex 3D: Journey to a Prehistoric World,6096582.0,16515203.0,230.30406000000002,[99],78394.0,2.746,2010-05-14,7.4,12.0,Documentary
129,3100000.0,31000000.0,-15173016.0,Extraordinary Measures,12482741.0,15826984.0,-48.9452129032258,[18],27569.0,6.3,2010-01-21,6.3,153.0,Drama
130,12200000.0,7000000.0,10023121.0,Somewhere,1785645.0,17023121.0,143.18744285714286,"[35, 18]",39210.0,7.596,2010-12-22,6.1,376.0,"Comedy, Drama"
131,7300000.0,2000000.0,14131551.0,Winter's Bone,6531503.0,16131551.0,706.57755,[18],39013.0,9.824,2010-06-11,6.9,931.0,Drama
133,11300000.0,8000000.0,7644196.0,Made in Dagenham,1095369.0,15644196.0,95.55245,"[35, 18, 36]",46138.0,7.275,2010-11-19,6.6,150.0,"Comedy, Drama, History"
134,2600000.0,1000000.0,15566240.0,Blue Valentine,9737892.0,16566240.0,1556.624,"[18, 10749]",46705.0,8.994,2010-12-29,6.9,1677.0,"Drama, Romance"
135,8600000.0,13000000.0,-1168869.0,Chloe,3075255.0,11831131.0,-8.9913,"[18, 53, 9648]",28211.0,8.807,2010-03-26,5.9,940.0,"Drama, Thriller, Mystery"
136,5400000.0,42000000.0,-33485675.0,The Warrior's Way,5666340.0,8514325.0,-79.72779761904762,"[12, 14, 28, 37, 53]",46528.0,8.259,2010-12-03,6.1,203.0,"Adventure, Fantasy, Action, Western, Thriller"
137,356000.0,47000000.0,-35977304.0,Jonah Hex,10547117.0,11022696.0,-76.54745531914894,"[28, 37, 18, 14, 53]",20533.0,13.467,2010-06-18,4.6,708.0,"Action, Western, Drama, Fantasy, Thriller"
138,8500000.0,7300000.0,4723606.0,Harry Brown,1818681.0,12023606.0,64.70693150684932,"[53, 80, 18, 28]",25941.0,10.555,2010-04-30,6.8,505.0,"Thriller, Crime, Drama, Action"
139,2500000.0,7000000.0,3062896.0,Cyrus,7468936.0,10062896.0,43.75565714285714,"[35, 18, 10749]",39053.0,7.735,2010-06-18,6.0,201.0,"Comedy, Drama, Romance"
140,2900000.0,12500000.0,-673020.0,Conviction,6797696.0,11826980.0,-5.3841600000000005,[18],45094.0,7.51,2010-10-15,7.2,297.0,Drama
141,518000.0,7000000.0,3828305.0,Get Low,9176933.0,10828305.0,54.69007142857143,"[35, 18, 9648]",44718.0,8.215,2010-01-22,6.7,135.0,"Comedy, Drama, Mystery"
142,7700000.0,22000000.0,-17934980.0,Stone,1810078.0,4065020.0,-81.52263636363635,"[18, 53]",44113.0,8.401,2010-10-22,5.2,334.0,"Drama, Thriller"
143,7700000.0,22000000.0,-17934980.0,Stone,1810078.0,4065020.0,-81.52263636363635,"[53, 18]",89070.0,2.84,2012-06-06,4.9,8.0,"Thriller, Drama"
144,7000000.0,15000000.0,-3826282.0,Never Let Me Go,2434652.0,11173718.0,-25.508546666666664,"[18, 10749, 878]",42188.0,10.012,2010-09-15,6.8,1294.0,"Drama, Romance, Science Fiction"
145,797000.0,10000000.0,-1370105.0,MacGruber,8525600.0,8629895.0,-13.70105,"[28, 12, 35]",37931.0,7.666,2010-05-21,5.3,270.0,"Action, Adventure, Comedy"
147,3600000.0,2000000.0,5799257.0,Inside Job,4311834.0,7799257.0,289.96285,[99],44639.0,9.514,2010-10-08,7.8,466.0,Documentary
148,5500000.0,10000000.0,-6458435.0,The Joneses,1475746.0,3541565.0,-64.58435,"[35, 18]",41479.0,6.424,2010-04-16,6.2,312.0,"Comedy, Drama"
149,5500000.0,10000000.0,-6458435.0,The Joneses,1475746.0,3541565.0,-64.58435,[99],392180.0,0.634,2016-04-28,6.0,1.0,Documentary
150,6700000.0,15000000.0,-7114952.0,Centurion,123570.0,7885048.0,-47.433013333333335,"[12, 28, 18]",23759.0,13.548,2010-02-15,6.1,673.0,"Adventure, Action, Drama"
151,5700000.0,4200000.0,3878683.0,Animal Kingdom,1044039.0,8078683.0,92.34959523809523,"[18, 53, 80, 9648]",44629.0,10.188,2010-08-13,6.8,399.0,"Drama, Thriller, Crime, Mystery"
152,5100000.0,1900000.0,5885229.0,Nowhere Boy,1445366.0,7785229.0,309.7488947368421,[18],33511.0,7.099,2010-01-27,7.3,469.0,Drama
153,128000.0,8000000.0,-1367050.0,It's Kind of a Funny Story,6363628.0,6632950.0,-17.088125,"[35, 18]",43923.0,10.01,2010-10-08,7.0,1324.0,"Comedy, Drama"
155,2900000.0,5000000.0,1205034.0,Rabbit Hole,2229058.0,6205034.0,24.10068,[18],27585.0,9.389,2010-12-16,6.8,292.0,Drama
157,1100000.0,9500000.0,-4221368.0,The Runaways,3573673.0,5278632.0,-44.43545263157895,"[18, 10402]",27586.0,8.19,2010-03-19,6.4,448.0,"Drama, Music"
158,4400000.0,3750000.0,-1313889.0,Four Lions,310007.0,2436111.0,-35.037040000000005,"[35, 80, 18]",37495.0,9.968,2010-11-05,7.0,621.0,"Comedy, Crime, Drama"
159,280000.0,3000000.0,1570178.0,Please Give,4033574.0,4570178.0,52.33926666666666,"[35, 18]",40247.0,5.945,2010-01-22,6.3,81.0,"Comedy, Drama"
160,4000000.0,500000.0,5139730.0,Monsters,237301.0,5639730.0,1027.946,"[18, 53, 878]",43933.0,10.175,2010-10-29,6.2,848.0,"Drama, Thriller, Science Fiction"
161,4000000.0,500000.0,5139730.0,Monsters,237301.0,5639730.0,1027.946,"[12, 18, 878]",382890.0,1.122,2015-10-28,7.4,5.0,"Adventure, Drama, Science Fiction"
162,3800000.0,13000000.0,-9382723.0,The Killer Inside Me,217277.0,3617277.0,-72.1747923076923,"[80, 18, 53]",37414.0,7.087,2010-04-27,5.9,304.0,"Crime, Drama, Thriller"
163,2800000.0,12500000.0,-8568633.0,The Perfect Game,1089445.0,3931367.0,-68.549064,"[18, 10751]",56601.0,4.958,2010-04-16,6.3,44.0,"Drama, Family"
165,3300000.0,8000000.0,-2685806.0,Wild Target,109338.0,5314194.0,-33.572575,"[28, 35]",44147.0,9.355,2010-10-29,6.4,356.0,"Action, Comedy"
166,1300000.0,9200000.0,7955193.0,Kites,1685269.0,17155193.0,86.46948913043478,"[18, 28, 10749]",37737.0,6.058,2010-05-21,5.8,67.0,"Drama, Action, Romance"
167,60300.0,3000000.0,237452.0,Letters to God,2848587.0,3237452.0,7.915066666666666,"[18, 10751]",35691.0,4.242,2010-04-09,6.9,71.0,"Drama, Family"
170,1900000.0,4500000.0,-2018075.0,After.Life,108596.0,2481925.0,-44.84611111111111,"[18, 27, 9648, 53]",36419.0,9.395,2009-11-07,5.7,416.0,"Drama, Horror, Mystery, Thriller"
171,2534781.0,14000000.0,-9710007.0,Flipped,1755212.0,4289993.0,-69.35719285714286,"[10749, 18]",43949.0,9.781,2010-08-06,7.4,859.0,"Romance, Drama"
172,2534781.0,14000000.0,-9710007.0,Flipped,1755212.0,4289993.0,-69.35719285714286,"[18, 53]",380018.0,0.962,2015-12-15,7.0,2.0,"Drama, Thriller"
176,40700.0,12500000.0,-10227814.0,Casino Jack,2039869.0,2272186.0,-81.822512,"[80, 35, 18]",45324.0,9.432,2010-12-17,6.1,149.0,"Crime, Comedy, Drama"
177,949000.0,9000000.0,-8914473.0,Leaves of Grass,70066.0,85527.0,-99.0497,"[35, 80, 53]",12834.0,5.996,2010-09-17,6.0,214.0,"Comedy, Crime, Thriller"
178,726000.0,18000000.0,-16380847.0,Carlos,145526.0,1619153.0,-91.00470555555556,"[80, 18, 53, 36]",43434.0,6.568,2010-10-11,7.0,87.0,"Crime, Drama, Thriller, History"
179,701000.0,1500000.0,105139.0,The Disappearance of Alice Creed,166980.0,1605139.0,7.009266666666666,"[80, 18, 53]",38542.0,9.087,2010-04-30,6.6,280.0,"Crime, Drama, Thriller"
181,418000.0,16000000.0,-14532722.0,Enter the Void,337997.0,1467278.0,-90.82951249999999,"[14, 18]",34647.0,9.563,2010-09-24,7.3,773.0,"Fantasy, Drama"
183,62500.0,20000000.0,-19126383.0,All Good Things,582024.0,873617.0,-95.631915,"[18, 9648, 53, 80, 10749]",46503.0,7.871,2010-12-03,6.0,493.0,"Drama, Mystery, Thriller, Crime, Romance"
