,foreign_gross,production_budget,net_profit,movie_title,domestic_gross,world_wide_gross_Profit,ROI
5414,8128501.0,19000000.0,25972183.0,Notorious,36843682.0,44972183.0,136.6957
5415,0.0,2000000.0,22464742.0,Notorious,24464742.0,24464742.0,1123.2371
5416,876383.0,19000000.0,13589493.0,Nobodyâs Fool,31713110.0,32589493.0,71.52364736842105
5417,14051944.0,19000000.0,15352162.0,"Gone, Baby, Gone",20300218.0,34352162.0,80.80085263157895
5418,0.0,19000000.0,-3088668.0,Thomas and the Magic Railroad,15911332.0,15911332.0,-16.256147368421054
5419,0.0,19000000.0,-5320000.0,Mutiny on The Bounty,13680000.0,13680000.0,-28.000000000000004
5420,264900000.0,19000000.0,255949886.0,Sen to Chihiro no Kamikakushi,10049886.0,274949886.0,1347.1046631578947
5421,2010000.0,19000000.0,-8587515.0,Sex Drive,8402485.0,10412485.0,-45.19744736842105
5422,0.0,19000000.0,-10876140.0,Firestorm,8123860.0,8123860.0,-57.24284210526316
5423,44067.0,19000000.0,-13896325.0,Action Point,5059608.0,5103675.0,-73.13855263157895
5424,0.0,19000000.0,-14250000.0,The Fall of the Roman Empire,4750000.0,4750000.0,-75.0
5425,0.0,19000000.0,-16880006.0,The Nutcracker,2119994.0,2119994.0,-88.84213684210526
5426,0.0,19000000.0,-16880006.0,George Balanchine\'s The Nutcracker,2119994.0,2119994.0,-88.84213684210526
5427,0.0,19000000.0,-17646176.0,Kansas City,1353824.0,1353824.0,-92.87461052631579
5429,27050933.0,18975000.0,28776015.0,George A. Romero's Land of the Dead,20700082.0,47751015.0,151.65225296442688
5430,25742872.0,18900000.0,7163572.0,IndigÃ¨nes,320700.0,26063572.0,37.902497354497356
5431,43942304.0,18500000.0,90675673.0,The Amityville Horror,65233369.0,109175673.0,490.13877297297296
5432,10033239.0,18500000.0,14031759.0,Adaptation,22498520.0,32531759.0,75.84734594594595
5433,14228013.0,18500000.0,14179264.0,The Invention of Lying,18451251.0,32679264.0,76.64467027027027
5434,3031628.0,18500000.0,-4788097.0,Fear and Loathing in Las Vegas,10680275.0,13711903.0,-25.881605405405406
5435,27755135.0,18500000.0,15454018.0,Ne le dis Ã personne,6198883.0,33954018.0,83.53523243243242
5436,0.0,18500000.0,-14278659.0,Left Behind,4221341.0,4221341.0,-77.18194054054054
5437,6749285.0,16000000.0,4769209.0,Left Behind,14019924.0,20769209.0,29.80755625
5438,132937284.0,18000000.0,243443242.0,Borat,128505958.0,261443242.0,1352.4624555555556
5439,231700000.0,18000000.0,333620129.0,The Mask,119920129.0,351620129.0,1853.4451611111112
5440,36700000.0,18000000.0,133668774.0,Big,114968774.0,151668774.0,742.6043
5441,45315809.0,18000000.0,123809235.0,Legally Blonde,96493426.0,141809235.0,687.8290833333334
5442,44905799.0,18000000.0,112953026.0,Mean Girls,86047227.0,130953026.0,627.5168111111111
5443,10528954.0,18000000.0,69000000.0,Star Trek III: The Search for Spock,76471046.0,87000000.0,383.33333333333337
5444,69456624.0,18000000.0,126529078.0,The Exorcism of Emily Rose,75072454.0,144529078.0,702.9393222222222
5445,27400000.0,18000000.0,74935067.0,Deuce Bigalow: Male Gigolo,65535067.0,92935067.0,416.3059277777778
5446,772000.0,18000000.0,47842412.0,Barbershop 2: Back in Business,65070412.0,65842412.0,265.79117777777776
5447,32294631.0,18000000.0,74357499.0,The Family Stone,60062868.0,92357499.0,413.0972166666667
5448,17086703.0,18000000.0,59147031.0,Bad Santa,60060328.0,77147031.0,328.5946166666667
5449,38532010.0,18000000.0,80267558.0,Predator,59735548.0,98267558.0,445.9308777777777
5450,13800000.0,18000000.0,49683989.0,Austin Powers: International Man of Mystery,53883989.0,67683989.0,276.02216111111113
5451,0.0,18000000.0,33973029.0,Amadeus,51973029.0,51973029.0,188.73905
5452,13324305.0,18000000.0,39193655.0,Prom Night,43869350.0,57193655.0,217.74252777777775
5453,13888516.0,18000000.0,39490024.0,Under the Tuscan Sun,43601508.0,57490024.0,219.3890222222222
5454,60874496.0,18000000.0,85215094.0,Birdman or (The Unexpected Virtue of Ignorance),42340598.0,103215094.0,473.41718888888886
5455,0.0,18000000.0,23382841.0,Peggy Sue Got Married,41382841.0,41382841.0,129.90467222222222
5456,0.0,18000000.0,23300105.0,Gosford Park,41300105.0,41300105.0,129.44502777777777
5457,2248991.0,18000000.0,25308707.0,Orange County,41059716.0,43308707.0,140.60392777777778
5458,46067901.0,18000000.0,59635035.0,United 93,31567134.0,77635035.0,331.30575000000005
5459,32374509.0,18000000.0,44646763.0,Honey,30272254.0,62646763.0,248.0375722222222
5460,7537414.0,18000000.0,19048526.0,The Fog,29511112.0,37048526.0,105.82514444444445
5461,502.0,1100000.0,20345820.0,The Fog,21445318.0,21445820.0,1849.6200000000001
5462,0.0,18000000.0,8936265.0,Spy Hard,26936265.0,26936265.0,49.645916666666665
5463,0.0,18000000.0,8593580.0,Glory,26593580.0,26593580.0,47.742111111111114
5464,0.0,18000000.0,8400000.0,Conan the Destroyer,26400000.0,26400000.0,46.666666666666664
5465,0.0,18000000.0,6911670.0,Catch-22,24911670.0,24911670.0,38.39816666666667
5466,3141574.0,18000000.0,9148898.0,Observe and Report,24007324.0,27148898.0,50.82721111111111
5467,0.0,18000000.0,5380203.0,Raging Bull,23380203.0,23380203.0,29.890016666666668
5468,13167904.0,18000000.0,18133014.0,Love Happens,22965110.0,36133014.0,100.73896666666667
5469,57772109.0,18000000.0,62227619.0,Fame,22455510.0,80227619.0,345.70899444444444
5470,20154020.0,18000000.0,22651864.0,The Circle,20497844.0,40651864.0,125.84368888888888
5471,0.0,18000000.0,1739000.0,Young Sherlock Holmes,19739000.0,19739000.0,9.661111111111111
5472,12668118.0,18000000.0,11934477.0,Small Time Crooks,17266359.0,29934477.0,66.30265
5473,4160184.0,18000000.0,3361109.0,Center Stage,17200925.0,21361109.0,18.67282777777778
5474,255815.0,18000000.0,-1040386.0,Catch That Kid,16703799.0,16959614.0,-5.779922222222222
5475,8236521.0,18000000.0,5889158.0,Life as a House,15652637.0,23889158.0,32.71754444444445
5476,1581813.0,18000000.0,-1617462.0,"I Love You, Beth Cooper",14800725.0,16382538.0,-8.985899999999999
5477,0.0,18000000.0,-4252766.0,Blow Out,13747234.0,13747234.0,-23.626477777777776
5478,14000000.0,18000000.0,9491653.0,The Tailor of Panama,13491653.0,27491653.0,52.731405555555554
5479,0.0,18000000.0,-4600000.0,The Legend of the Lone Ranger,13400000.0,13400000.0,-25.555555555555554
5480,1312051.0,18000000.0,-6186011.0,Getaway,10501938.0,11813989.0,-34.366727777777776
5481,7973914.0,18000000.0,-1988025.0,The Ice Storm,8038061.0,16011975.0,-11.044583333333332
5482,6749656.0,18000000.0,-3511295.0,Being Julia,7739049.0,14488705.0,-19.507194444444444
5483,0.0,18000000.0,-10809495.0,Troop Beverly Hills,7190505.0,7190505.0,-60.052749999999996
5484,0.0,18000000.0,-11265156.0,Nine 1/2 Weeks,6734844.0,6734844.0,-62.5842
5485,0.0,18000000.0,-12000000.0,Dragonslayer,6000000.0,6000000.0,-66.66666666666666
5486,0.0,18000000.0,-12171534.0,Ed Wood,5828466.0,5828466.0,-67.61963333333333
5487,21441588.0,18000000.0,9147349.0,Mongol,5705761.0,27147349.0,50.81860555555555
5488,22093713.0,18000000.0,9794339.0,RocknRolla,5700626.0,27794339.0,54.41299444444444
5489,0.0,18000000.0,-12324401.0,Megaforce,5675599.0,5675599.0,-68.46889444444444
5490,2628576.0,18000000.0,-10870330.0,Hamlet,4501094.0,7129670.0,-60.39072222222222
5491,842382.0,2000000.0,419669.0,Hamlet,1577287.0,2419669.0,20.98345
5492,0.0,18000000.0,-13900000.0,Restoration,4100000.0,4100000.0,-77.22222222222223
5493,10000000.0,18000000.0,-4796956.0,Anything Else,3203044.0,13203044.0,-26.649755555555554
5494,0.0,18000000.0,-15516210.0,Unforgettable,2483790.0,2483790.0,-86.20116666666667
5495,4853199.0,12000000.0,4221211.0,Unforgettable,11368012.0,16221211.0,35.17675833333334
5496,23504182.0,18000000.0,7727044.0,Das Weisse Band: Eine deutsche Kindergeschichte,2222862.0,25727044.0,42.928022222222225
5497,0.0,18000000.0,-16694886.0,8 Million Ways to Die,1305114.0,1305114.0,-92.74936666666666
5498,164921.0,18000000.0,-16800490.0,Phantom,1034589.0,1199510.0,-93.33605555555555
5499,0.0,18000000.0,-17323302.0,The Salton Sea,676698.0,676698.0,-96.24056666666667
5500,0.0,18000000.0,-17685000.0,The Informers,315000.0,315000.0,-98.25
5501,0.0,18000000.0,-17770689.0,One Man's Hero,229311.0,229311.0,-98.72605
5502,2330769.0,18000000.0,-15598587.0,Renaissance,70644.0,2401413.0,-86.65881666666667
5506,28200000.0,3500000.0,30504262.0,Day of the Dead,5804262.0,34004262.0,871.5503428571429
5509,2779.0,17900000.0,-10991360.0,Red Sonja,6905861.0,6908640.0,-61.40424581005587
5510,14469363.0,17700000.0,-3181116.0,Red Lights,49521.0,14518884.0,-17.972406779661018
5511,48491916.0,17500000.0,152455142.0,Superbad,121463226.0,169955142.0,871.1722399999999
5512,0.0,17500000.0,73008336.0,Madea Goes To Jail,90508336.0,90508336.0,417.1904914285714
5513,90569127.0,17500000.0,131086910.0,Step Up 2 the Streets,58017783.0,148586910.0,749.0680571428571
5514,58456779.0,17500000.0,92343390.0,Hoodwinked,51386611.0,109843390.0,527.6765142857143
5515,13002095.0,17500000.0,19021223.0,Hotel Rwanda,23519128.0,36521223.0,108.69270285714285
5516,974132.0,17500000.0,2659316.0,Beerfest,19185184.0,20159316.0,15.196091428571428
5518,111242369.0,17000000.0,190765056.0,The Others,96522687.0,207765056.0,1122.147388235294
5519,98156207.0,17000000.0,166316455.0,Aliens,85160248.0,183316455.0,978.3320882352941
5520,54500000.0,17000000.0,119890774.0,Letâs Be Cops,82390774.0,136890774.0,705.2398470588236
5521,53000000.0,17000000.0,108250091.0,I Know What You Did Last Summer,72250091.0,125250091.0,636.7652411764706
5522,71636.0,17000000.0,55071636.0,My Fair Lady,72000000.0,72071636.0,323.95079999999996
5523,38290889.0,17000000.0,92793192.0,Sideways,71502303.0,109793192.0,545.842305882353
5524,27668218.0,17000000.0,75670237.0,Friday the 13th,65002019.0,92670237.0,445.11904117647066
5525,20000000.0,550000.0,59204601.0,Friday the 13th,39754601.0,59754601.0,10764.47290909091
5526,0.0,17000000.0,38041738.0,Halloween: H2O,55041738.0,55041738.0,223.7749294117647
5527,43538500.0,17000000.0,80778356.0,Evil Dead,54239856.0,97778356.0,475.16679999999997
5528,123883818.0,17000000.0,160535958.0,Jet Li's Hero,53652140.0,177535958.0,944.3291647058822
5529,28576950.0,17000000.0,53355813.0,The Hills Have Eyes,41778863.0,70355813.0,313.85772352941177
5530,57152885.0,17000000.0,78092667.0,40 Days and 40 Nights,37939782.0,95092667.0,459.3686294117647
5531,7644471.0,17000000.0,28312217.0,Good Boy!,37667746.0,45312217.0,166.54245294117646
5532,21600709.0,17000000.0,40263440.0,Smokin' Aces,35662731.0,57263440.0,236.84376470588236
5533,0.0,17000000.0,13331165.0,A Night at the Roxbury,30331165.0,30331165.0,78.41861764705882
5534,0.0,17000000.0,9918576.0,Tron,26918576.0,26918576.0,58.34456470588235
5535,0.0,17000000.0,7719879.0,Lottery Ticket,24719879.0,24719879.0,45.41105294117647
5536,1000000.0,17000000.0,6734486.0,Dickie Roberts: Former Child Star,22734486.0,23734486.0,39.614623529411766
5537,0.0,17000000.0,4170563.0,ATL,21170563.0,21170563.0,24.532723529411765
5538,0.0,17000000.0,2693891.0,Summer Catch,19693891.0,19693891.0,15.846417647058825
5539,0.0,17000000.0,-683727.0,A Simple Plan,16316273.0,16316273.0,-4.021923529411764
5540,0.0,17000000.0,-1319901.0,Larry the Cable Guy: Health Inspector,15680099.0,15680099.0,-7.764123529411765
5541,3300000.0,17000000.0,-859158.0,Wes Craven Presents: They,12840842.0,16140842.0,-5.053870588235294
5542,0.0,17000000.0,-5365542.0,The Adventures of Elmo in Grouchland,11634458.0,11634458.0,-31.562011764705883
5543,0.0,17000000.0,-5772176.0,Superman IV: The Quest for Peace,11227824.0,11227824.0,-33.95397647058824
5544,0.0,17000000.0,-7000000.0,55 Days at Peking,10000000.0,10000000.0,-41.17647058823529
5545,11800000.0,17000000.0,3477425.0,My Life in Ruins,8677425.0,20477425.0,20.455441176470586
5546,9196944.0,17000000.0,-489029.0,American Dreamz,7314027.0,16510971.0,-2.876641176470588
5547,1537174.0,17000000.0,-8392185.0,How She Move,7070641.0,8607815.0,-49.36579411764706
5548,2873951.0,17000000.0,-7270912.0,Running Scared,6855137.0,9729088.0,-42.77007058823529
5549,0.0,17000000.0,-14305929.0,Bobby Jones: Stroke of Genius,2694071.0,2694071.0,-84.15252352941177
5550,0.0,17000000.0,-14685000.0,Shanghai Surprise,2315000.0,2315000.0,-86.38235294117646
5551,6378475.0,17000000.0,-8390051.0,L'illusionniste,2231474.0,8609949.0,-49.35324117647058
5552,0.0,17000000.0,-14889950.0,Roar,2110050.0,2110050.0,-87.58794117647058
5553,7868156.0,17000000.0,-7561926.0,Veronica Guerin,1569918.0,9438074.0,-44.48191764705882
5554,89227.0,17000000.0,-16635393.0,Southland Tales,275380.0,364607.0,-97.85525294117647
5559,2057887.0,16800000.0,-14518911.0,FUR: An Imaginary Portrait of Diane Arbus,223202.0,2281089.0,-86.42208928571429
5560,0.0,16500000.0,41511485.0,My Girl,58011485.0,58011485.0,251.58475757575758
5561,0.0,16500000.0,27348100.0,Wall Street,43848100.0,43848100.0,165.7460606060606
5562,92000000.0,16500000.0,118493774.0,Sense and Sensibility,42993774.0,134993774.0,718.1440848484849
5563,43923420.0,16500000.0,67292062.0,The Illusionist,39868642.0,83792062.0,407.83067878787875
5564,20716965.0,16500000.0,22880876.0,Becoming Jane,18663911.0,39380876.0,138.67197575757575
5565,3152438.0,16500000.0,-342077.0,House of Sand and Fog,13005485.0,16157923.0,-2.0731939393939394
5566,1743924.0,16500000.0,-2863661.0,Sydney White,11892415.0,13636339.0,-17.35552121212121
5568,143639884.0,16400000.0,223100000.0,Dead Poets Society,95860116.0,239500000.0,1360.3658536585365
5569,119224626.0,16000000.0,230400000.0,Dumb & Dumber,127175374.0,246400000.0,1440.0
5570,138414.0,16000000.0,76961960.0,When Harry Met Sallyâ¦,92823546.0,92961960.0,481.01225000000005
5571,51213501.0,16000000.0,103739110.0,Road Trip,68525609.0,119739110.0,648.3694375
5572,0.0,16000000.0,37977250.0,The Verdict,53977250.0,53977250.0,237.3578125
5573,1400000.0,16000000.0,38294169.0,Varsity Blues,52894169.0,54294169.0,239.33855624999998
5574,35538402.0,16000000.0,62208812.0,The Unborn,42670410.0,78208812.0,388.805075
5575,0.0,16000000.0,24363530.0,The Master of Disguise,40363530.0,40363530.0,152.2720625
5576,11000000.0,16000000.0,34517763.0,The Texas Chainsaw Massacre: The Beginning,39517763.0,50517763.0,215.73601875000003
5577,49406954.0,16000000.0,71041569.0,El Laberinto del Fauno,37634615.0,87041569.0,444.00980625
5578,18400000.0,16000000.0,37774833.0,The Messengers,35374833.0,53774833.0,236.09270625
5579,9700076.0,16000000.0,27057552.0,See Spot Run,33357476.0,43057552.0,169.1097
5580,0.0,16000000.0,13090445.0,Double Impact,29090445.0,29090445.0,81.81528125
5581,0.0,16000000.0,12734552.0,Baby Boy,28734552.0,28734552.0,79.59095
5582,3900000.0,16000000.0,14987695.0,Joe Dirt,27087695.0,30987695.0,93.67309375
5583,23201733.0,16000000.0,34103808.0,The Women,26902075.0,50103808.0,213.1488
5584,58123832.0,16000000.0,65742618.0,Hot Fuzz,23618786.0,81742618.0,410.89136249999996
5585,81288108.0,16000000.0,88504817.0,Vicky Cristina Barcelona,23216709.0,104504817.0,553.15510625
5586,0.0,16000000.0,5799652.0,Boys and Girls,21799652.0,21799652.0,36.247825
5587,26000000.0,16000000.0,29284974.0,LÃ©on,19284974.0,45284974.0,183.03108749999998
5588,5300000.0,16000000.0,5657770.0,White Oleander,16357770.0,21657770.0,35.3610625
5589,15738608.0,16000000.0,15943401.0,Jennifer's Body,16204793.0,31943401.0,99.64625625
5590,553184.0,16000000.0,-19624.0,Drowning Mona,15427192.0,15980376.0,-0.12265
5591,0.0,16000000.0,-1207221.0,Radio Days,14792779.0,14792779.0,-7.545131250000001
5592,0.0,16000000.0,-1891482.0,How to Deal,14108518.0,14108518.0,-11.8217625
5593,631596.0,16000000.0,-1446193.0,Soul Plane,13922211.0,14553807.0,-9.03870625
5594,0.0,16000000.0,-2146000.0,My Stepmother Is an Alien,13854000.0,13854000.0,-13.4125
5595,0.0,16000000.0,-4189146.0,The Thirteenth Floor,11810854.0,11810854.0,-26.1821625
5596,0.0,16000000.0,-4459888.0,The Cookout,11540112.0,11540112.0,-27.8743
5597,0.0,16000000.0,-7600000.0,Meteor,8400000.0,8400000.0,-47.5
5598,7000000.0,16000000.0,-3100000.0,Highlander,5900000.0,12900000.0,-19.375
5599,10000000.0,16000000.0,-1160617.0,Hollywood Ending,4839383.0,14839383.0,-7.25385625
5600,1881217.0,16000000.0,-9384548.0,Duets,4734235.0,6615452.0,-58.653425000000006
5601,1608199.0,16000000.0,-10174686.0,Detroit Rock City,4217115.0,5825314.0,-63.591787499999995
5602,4832833.0,16000000.0,-7879852.0,Things We Lost in the Fire,3287315.0,8120148.0,-49.249075
5603,0.0,16000000.0,-14313571.0,Steel,1686429.0,1686429.0,-89.45981875
5604,1144595.0,16000000.0,-13185434.0,The White Countess,1669971.0,2814566.0,-82.4089625
5605,245996847.0,16000000.0,231474497.0,Bienvenue chez les Ch'tis,1477650.0,247474497.0,1446.71560625
5606,979495.0,16000000.0,-14314597.0,"Men, Women and Children",705908.0,1685403.0,-89.46623124999999
5607,0.0,16000000.0,-15968369.0,Good,31631.0,31631.0,-99.80230625
5608,91451.0,16000000.0,-15905188.0,Vamps,3361.0,94812.0,-99.407425
5612,200000.0,15600000.0,-1828183.0,Juwanna Mann,13571817.0,13771817.0,-11.719121794871795
5613,78312055.0,15500000.0,73111837.0,La MÃ´me,10299782.0,88611837.0,471.68927096774195
5614,0.0,15500000.0,-13807000.0,Ararat,1693000.0,1693000.0,-89.07741935483871
5615,0.0,15500000.0,-14262385.0,Slow Burn,1237615.0,1237615.0,-92.01538709677419
5616,0.0,15500000.0,-14982738.0,Madison,517262.0,517262.0,-96.66282580645161
5617,0.0,15500000.0,-15181377.0,The Yellow Handkerchief,318623.0,318623.0,-97.94436774193548
5618,6918475.0,15300000.0,-8300000.0,Wasabi,81525.0,7000000.0,-54.248366013071895
5619,5127893.0,15250000.0,-2319657.0,Slither,7802450.0,12930343.0,-15.21086557377049
5620,190923432.0,15000000.0,461684675.0,Home Alone,285761243.0,476684675.0,3077.8978333333334
5621,81539522.0,15000000.0,301300000.0,Beverly Hills Cop,234760478.0,316300000.0,2008.6666666666665
5622,176999033.0,15000000.0,341799634.0,Top Gun,179800601.0,356799634.0,2278.6642266666668
5623,0.0,15000000.0,162200000.0,Tootsie,177200000.0,177200000.0,1081.3333333333333
5624,0.0,15000000.0,152780960.0,3 Men and a Baby,167780960.0,167780960.0,1018.5397333333333
5625,292023719.0,15000000.0,415821168.0,The Kingâs Speech,138797449.0,430821168.0,2772.14112
5626,226200000.0,15000000.0,341258047.0,American Beauty,130058047.0,356258047.0,2275.0536466666667
5627,85446864.0,15000000.0,198514672.0,"Crouching Tiger, Hidden Dragon",128067808.0,213514672.0,1323.4311466666666
5628,104663612.0,15000000.0,201600000.0,Twins,111936388.0,216600000.0,1344.0
5629,70000000.0,15000000.0,158046663.0,Scream,103046663.0,173046663.0,1053.64442
5630,0.0,15000000.0,83800000.0,Heaven Can Wait,98800000.0,98800000.0,558.6666666666667
5631,0.0,15000000.0,78589701.0,The Color Purple,93589701.0,93589701.0,523.9313400000001
5632,47933.0,15000000.0,58887546.0,Beetlejuice,73839613.0,73887546.0,392.58364
5633,0.0,15000000.0,54847348.0,Private Benjamin,69847348.0,69847348.0,365.64898666666664
5634,0.0,15000000.0,52182787.0,Coal Miner's Daughter,67182787.0,67182787.0,347.88524666666666
5635,55000000.0,15000000.0,105192350.0,Lethal Weapon,65192350.0,120192350.0,701.2823333333333
5636,0.0,15000000.0,46400000.0,National Lampoonâs Vacation,61400000.0,61400000.0,309.3333333333333
5637,19245250.0,15000000.0,62514401.0,Halloween,58269151.0,77514401.0,416.7626733333333
5638,95558652.0,10000000.0,244900667.0,Halloween,159342015.0,254900667.0,2449.0066699999998
5639,23000000.0,325000.0,69675000.0,Halloween,47000000.0,70000000.0,21438.46153846154
5640,72444162.0,15000000.0,113885873.0,The Queen,56441711.0,128885873.0,759.2391533333333
5641,729653.0,15000000.0,40934178.0,Why Did I Get Married?,55204525.0,55934178.0,272.89452
5642,0.0,15000000.0,35003303.0,Little Women,50003303.0,50003303.0,233.3553533333333
5643,9253.0,15000000.0,35009253.0,The Deer Hunter,50000000.0,50009253.0,233.39502
5644,19355221.0,15000000.0,52215435.0,When a Stranger Calls,47860214.0,67215435.0,348.1029
